sr_no,state,ida,mp_name,mp_key,constituency,work_raw,work_id,work_category,work_description,recommended_date,recommended_amount,sanction_date,sr_no_san,work_raw_san,sanction_date_san,sanction_amount,work_status,sr_no_comp,work_raw_comp,completion_date,amount_disbursed,completion_status,expenditure_amount,expenditure_date,vendor_name,vendor_key,expenditure_transaction_count,payment_status,allocated_amount,allocation_state,allocation_constituency,calamity_count,calamity_consent_amount,calamity_types,effective_sanction_amount,recommendation_to_sanction_days,sanction_to_expenditure_days,project_duration_days,utilization_pct,cost_overrun_amount,cost_deviation_pct,remaining_sanction_amount,allocation_utilization_pct,effectively_completed,mp_total_projects,mp_total_sanction_amount,mp_total_expenditure_amount,mp_utilization_pct,category_median_sanction,cost_vs_category_median_pct,vendor_project_count,vendor_total_payment,vendor_average_payment,vendor_mp_count,vendor_state_count,vendor_payment_share_pct,flag_unusual_expenditure,flag_cost_overrun,flag_extreme_cost_overrun,flag_delayed_project,flag_suspicious_vendor,flag_multiple_payments,flag_duplicate_payment,flag_duplicate_beneficiary,flag_geographic_inconsistency,flag_transaction_outlier,anomaly_count,rule_score,ml_anomaly_score,risk_score,risk_category,risk_signal_strength,anomaly_type,explanation
2401,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,PRIYA SAROJ,MACHHLISHAHR(SC),"WS/MP18228/2024-2025/140103-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18228/2024,Normal/Others,GRAM PANCHAYAT LAHANGPUR (ATAHANU) BLOCK JALALPUR ME PREM PRAKASH K GHAR SE BAHADUR RAJBHAR K GHAR HOTE HUYE VARANASI BORDER TAK SOLING K UPPER C C ROAD 780 METTERS,2024-09-09,3646225.0,2024-10-01,8845,WS/MP18228/2024-2025/152140-Street lights,2024-12-06,41792.0,Physical Inspection,11075,WS/MP18228/2024-2025/150612-Street lights,2026-02-04,41792.0,Completed,,,,,,,147000000.0,Uttar Pradesh,MACHHLISHAHR(SC),,,,41792.0,22.0,,513.0,,,,,0.028429931972789115,1,1,41792.0,0.0,0.0,600000.0,-93.03466666666667,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22.00231603927284,13.2,Low,4.0,None,No material anomaly signal detected.
3951,Uttar Pradesh,MEERUT(DISTRICT MAGISTRATE MEERUT_IDA),ARUN GOVIL,ARUN GOVIL,MEERUT,"WS/MP18229/2024-2025/143084-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18229/2024,Normal/Others,maifeyar colony me mandir se gaurav sharma tak cc,2024-09-24,967230.0,2024-11-19,3885,"WS/MP18229/2024-2025/143084-Construction of roads, link roads, pathways or any other road with or without drainage system",2024-11-19,967230.0,Physical Inspection,3042,"WS/MP18229/2024-2025/143084-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-12-17,967230.0,Completed,,,,,,,147000000.0,Uttar Pradesh,MEERUT,,,,967230.0,56.0,,449.0,,,,,0.6579795918367347,1,1,967230.0,0.0,0.0,600000.0,61.205,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.8423305409371311,1.11,Low,0.0,None,No material anomaly signal detected.
,Uttar Pradesh,LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),R.K. CHAUDHARY,R K CHAUDHARY,MOHANLALGANJ(SC),,WS/MP18230/2024,Normal/Others,Asarfilal rawat ke ghar ke pass solar light 4-way,2024-10-19,,,6787,WS/MP18230/2024-2025/148666-Lighting of public spaces,2024-12-17,107985.0,Work Completed,7758,WS/MP18230/2024-2025/148660-Lighting of public spaces,2026-01-08,107715.0,Completed,,,,,,,147000000.0,Uttar Pradesh,MOHANLALGANJ(SC),,,,107985.0,,,446.0,,,,,0.07345918367346939,1,1,107985.0,0.0,0.0,600000.0,-82.0025,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4.893328087108896,2.94,Low,0.0,None,No material anomaly signal detected.
4382,Uttar Pradesh,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),HARENDRA SINGH MALIK,HARENDRA SINGH MALIK,MUZAFFARNAGAR,"WS/MP18232/2024-2025/143931-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18232/2024,Normal/Others,"gram-jabardastpur urf mantori, vikaskhand-khatauli, tehsil-sadar me arvind ke makan se gaushala marg par inter louking work",2024-09-27,1488000.0,2024-12-18,4311,WS/MP18232/2024-2025/143930-Providing drains and gutters for public drainage,2025-03-28,986000.0,Work Completed,4734,"WS/MP18232/2024-2025/143910-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-05-11,421984.0,Completed,105478.0,2026-08-20,A P DEVELOPERS,A P DEVELOPERS,2.0,Payment In-Progress,147000000.0,Uttar Pradesh,MUZAFFARNAGAR,,,,986000.0,82.0,610.0,591.0,10.697565922920893,-880522.0,-89.30243407707911,880522.0,0.6707482993197279,1,2,2185000.0,105478.0,4.827368421052632,600000.0,64.33333333333333,1,105478.0,105478.0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,1,0,34.08749309830971,20.45,Low,13.1,None,No material anomaly signal detected.
4524,Uttar Pradesh,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),HARENDRA SINGH MALIK,HARENDRA SINGH MALIK,MUZAFFARNAGAR,"WS/MP18232/2025-2026/144145-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18232/2025,Normal/Others,"sujdu ke ward no-3 me ahsan ke makan se tosif ke makan tak, furkan ke makan se shafik ke makan tak, shan miya ke makan se gulshan public school tak v branch galyio me brick soling v nali nirman work. implimenting agency:-DUDA, muzaffarnagar",2024-09-28,1199000.0,2025-12-09,4447,"WS/MP18232/2025-2026/144145-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-12-09,1199000.0,Work Completed,21391,"WS/MP18232/2025-2026/167564-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-05-11,282069.0,Completed,,,,,,,147000000.0,Uttar Pradesh,MUZAFFARNAGAR,,,,1199000.0,437.0,,590.0,,,,,0.8156462585034014,1,2,2185000.0,105478.0,4.827368421052632,600000.0,99.83333333333333,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10.965184188711236,6.58,Low,0.0,None,No material anomaly signal detected.
4723,Uttar Pradesh,RAMPUR(DISTRICT MAGISTRATE RAMPUR_IDA),MOHIBBULLAH,MOHIBBULLAH,RAMPUR,"WS/MP18235/2024-2025/144420-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18235/2024,Normal/Others,CONSTRUCTION OF CC ROAD AND DRAIN FROM MAIN ROAD TOWARDS AKBAR ALI ’S HOUSE IN THE VILLAGE OF SINGNI BLOCK SAIDNAGAR (I.A. RED Rampur),2024-09-29,586039.0,2024-11-13,8981,WS/MP18235/2024-2025/152377-Lighting of public spaces,2024-12-13,200502.0,Physical Inspection,20524,"WS/MP18235/2024-2025/160798-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-04-28,755625.0,Completed,,,,,,,147000000.0,Uttar Pradesh,RAMPUR,,,,200502.0,45.0,,576.0,,,,,0.13639591836734694,1,1,200502.0,0.0,0.0,600000.0,-66.583,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4.542578346990569,2.73,Low,0.0,None,No material anomaly signal detected.
2420,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),CHHOTELAL,CHHOTELAL,ROBERTSGANJ(SC),WS/MP18236/2024-2025/140140-Construction of rooms and halls in school and colleges,WS/MP18236/2024,Normal/Others,"Construction of a room in Rana Pratap Small Secondary School Lohara Sukrit Sonbhadra, Block Karma",2024-09-10,700000.0,2025-03-20,1961,WS/MP18236/2024-2025/139361-Lighting of public spaces,2025-03-24,176999.0,Physical Inspection,4482,WS/MP18236/2024-2025/140140-Construction of rooms and halls in school and colleges,2026-03-13,700000.0,Completed,182650.0,2026-03-23,ANSH BUILDING MATERIAL,ANSH BUILDING MATERIAL,2.0,Payment In-Progress,147000000.0,Uttar Pradesh,ROBERTSGANJ(SC),,,,176999.0,191.0,368.0,549.0,103.1926734049345,5651.0,3.192673404934491,-5651.0,0.12040748299319728,1,2,432999.0,182650.0,42.18254545622507,600000.0,-70.50016666666666,1,182650.0,182650.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,20.244330083182188,15.35,Low,6.7,None,expenditure exceeds effective sanctioned amount
2419,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),CHHOTELAL,CHHOTELAL,ROBERTSGANJ(SC),"WS/MP18236/2025-2026/140139-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18236/2025,Normal/Others,Construction of culvert in the middle of village Naudiha Block Nagwa,2024-09-10,1000000.0,2025-04-02,2008,WS/MP18236/2025-2026/139411-Lighting of public spaces,2025-06-17,256000.0,Work partially Completed,20273,WS/MP18236/2025-2026/203050-Installing tube-wells and borewells,2026-08-20,699144.0,Completed,,,,,,,147000000.0,Uttar Pradesh,ROBERTSGANJ(SC),,,,256000.0,204.0,,709.0,,,,,0.1741496598639456,1,2,432999.0,182650.0,42.18254545622507,600000.0,-57.333333333333336,0,0.0,0.0,0,0,,0,0,0,1,0,0,0,0,0,0,1,14,8.440224859365223,10.66,Low,0.8,Delayed Project,project duration is unusually long
5000,Uttar Pradesh,BALLIA(DISTRICT MAGISTRAE BALLIA_IDA),RAMASHANKAR RAJBHAR,RAMASHANKAR RAJBHAR,SALEMPUR,WS/MP18238/2024-2025/145040-Street lights,WS/MP18238/2024,Normal/Others,Development Block Beruarbari on gram Beruarbari chauraha 1 piece,2024-10-02,258150.0,2025-03-20,2931,WS/MP18238/2024-2025/141063-Construction of rooms and halls in school and colleges,2025-03-21,700000.0,Work Completed,11631,"WS/MP18238/2024-2025/142930-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-08-15,597657.0,Completed,,,,,,,160056927.07,Uttar Pradesh,SALEMPUR,,,,700000.0,169.0,,682.0,,,,,0.4373443954061788,1,3,1619000.0,1692076.0,104.5136504014824,600000.0,16.666666666666664,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9.547806134008564,5.73,Low,0.0,None,No material anomaly signal detected.
4980,Uttar Pradesh,BALLIA(DISTRICT MAGISTRAE BALLIA_IDA),RAMASHANKAR RAJBHAR,RAMASHANKAR RAJBHAR,SALEMPUR,"WS/MP18238/2025-2026/145010-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18238/2025,Normal/Others,Work of interlocking from Vikas Khand Bansdih village Jitoura Patisa Musa Marg to Chandradeep Verma's house,2024-10-02,597361.0,2025-07-16,3843,"WS/MP18238/2025-2026/142953-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-07-19,600000.0,Work partially Completed,21119,"WS/MP18238/2025-2026/156831-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-08-15,693320.0,Completed,1692076.0,2026-08-22,Mhatma budh prathmik vidyalaya Musaila Khurd,MHATMA BUDH PRATHMIK VIDYALAYA MUSAILA KHURD,10.0,Payment In-Progress,160056927.07,Uttar Pradesh,SALEMPUR,,,,600000.0,287.0,402.0,682.0,282.01266666666663,1092076.0,182.01266666666666,-1092076.0,0.37486662463386755,1,3,1619000.0,1692076.0,104.5136504014824,600000.0,0.0,1,1692076.0,1692076.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,26.399436771019197,19.04,Low,11.3,None,expenditure exceeds effective sanctioned amount
,Uttar Pradesh,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),RAKESH RATHOR,RAKESH RATHOR,SITAPUR,,WS/MP18241/2024,Normal/Others,NAGARPALIKA SITAPUR WARD NO 20 MAI RAIFAL CLUB K PASS TARANTAL GET SE HABIB ASHRAF MASZID K PASS TAK 105 METER CC NIRMAN KARYA.,2024-10-03,,,5013,"WS/MP18241/2024-2025/145279-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-01-09,1243818.0,Physical Inspection,7034,"WS/MP18241/2024-2025/145274-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-01-12,1643594.0,Completed,,,,,,,147000000.0,Uttar Pradesh,SITAPUR,,,,1243818.0,,,466.0,,,,,0.846134693877551,1,2,1731818.0,0.0,0.0,600000.0,107.303,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.3245273301910533,0.19,Low,0.0,None,No material anomaly signal detected.
,Uttar Pradesh,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),RAKESH RATHOR,RAKESH RATHOR,SITAPUR,,WS/MP18241/2025,Normal/Others,tank nirman karya in Village Lalapurwa Gram Panchayat Alawalpur Development Block Parsendi.,2024-10-05,,,5157,WS/MP18241/2025-2026/145630-Construction of water tanks,2025-04-24,488000.0,Work partially Completed,9845,WS/MP18241/2025-2026/197044-Construction of culverts and bridges,2026-01-12,3997981.0,Completed,,,,,,,147000000.0,Uttar Pradesh,SITAPUR,,,,488000.0,,,464.0,,,,,0.33197278911564626,1,2,1731818.0,0.0,0.0,600000.0,-18.666666666666668,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Low,0.0,None,No material anomaly signal detected.
,Uttar Pradesh,SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA),RAMBHUAL NISHAD,RAMBHUAL NISHAD,SULTANPUR,,WS/MP18242/2024,Normal/Others,As per list attached of 44 places of installation of high mast led light - 6 LED for different blocks and villages.,2024-10-05,,,5149,WS/MP18242/2024-2025/145618-Lighting of public spaces,2024-10-26,9852234.0,Physical Inspection,1866,WS/MP18242/2024-2025/156949-Street lights,2026-08-21,9851072.0,Completed,,,,,,,151231957.11,Uttar Pradesh,SULTANPUR,,,,9852234.0,,,685.0,,,,,6.51465086366229,1,2,11352234.0,9707139.0,85.50862323662462,600000.0,1542.039,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,86.46330669449506,51.88,Medium,52.4,ML Anomaly,multivariate pattern is unusual versus uploaded batch
,Uttar Pradesh,SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA),RAMBHUAL NISHAD,RAMBHUAL NISHAD,SULTANPUR,,WS/MP18242/2025,Normal/Others,"For construction of teaching room in Mukund Madhav Bhishma Primary School, Ishakpur.",2024-10-17,,,6353,WS/MP18242/2025-2026/148018-Construction of rooms and halls in school and colleges,2025-06-24,1500000.0,Vendor Identification,16418,WS/MP18242/2025-2026/193004-Lighting of public spaces,2026-08-21,4520176.0,Completed,9707139.0,2026-08-07,Gaur Construction,GAUR CONSTRUCTION,1.0,Payment In-Progress,151231957.11,Uttar Pradesh,SULTANPUR,,,,1500000.0,,,673.0,647.1426,8207139.0,547.1426,-8207139.0,0.9918538572564796,1,2,11352234.0,9707139.0,85.50862323662462,600000.0,150.0,1,9707139.0,9707139.0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,1,8,93.72500565594608,59.44,Medium,61.8,ML Anomaly,expenditure exceeds effective sanctioned amount
2280,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),BAG MITALI,BAG MITALI,ARAMBAG(SC),WS/MP18245/2024-2025/139939-Lighting of public spaces,WS/MP18245/2024,Normal/Others,SOLAR PANEL HIGH MAST LIGHT AT AMRAPAT MAJHERPARA WITHIN MANGRUL GP UNDER CHANDRAKONA-I DEV. BLOCK,2024-12-18,377848.0,2025-03-27,6209,WS/MP18245/2024-2025/147667-Lighting of public spaces,2025-03-27,377848.0,Physical Inspection,7964,WS/MP18245/2024-2025/147667-Lighting of public spaces,2026-07-23,377848.0,Completed,,,,,,,147000000.0,West Bengal,ARAMBAG(SC),,,,377848.0,99.0,,582.0,,,,,0.25703945578231296,1,2,877848.0,1358026.0,154.6994468290638,600000.0,-37.025333333333336,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4.111314197857348,2.47,Low,0.0,None,No material anomaly signal detected.
,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),BAG MITALI,BAG MITALI,ARAMBAG(SC),,WS/MP18245/2025,Normal/Others,CONSTRUCTION OF CYCLE STAND WITHIN SAORA UNION HIGH SCHOOL(H.S) AT KUMURSHA GP UNDER GOGHAT-I DEV. BLOCK,2024-10-29,,,6188,"WS/MP18245/2025-2026/147646-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes",2025-06-11,500000.0,Vendor Identification,21099,WS/MP18245/2025-2026/202315-Construction of water tanks,2026-08-24,294420.0,Completed,1358026.0,2026-08-21,SN ENTERPRISE,SN ENTERPRISE,3.0,Payment In-Progress,147000000.0,West Bengal,ARAMBAG(SC),,,,500000.0,,,664.0,271.60519999999997,858026.0,171.6052,-858026.0,0.3401360544217687,1,2,877848.0,1358026.0,154.6994468290638,600000.0,-16.666666666666664,1,1358026.0,1358026.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,15.625649644472922,12.58,Low,3.2,None,expenditure exceeds effective sanctioned amount
,West Bengal,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),PATHAN YUSUF,PATHAN YUSUF,BAHARAMPUR,,WS/MP18246/2024,Normal/Others,Construction of indoor badminton court adjacent to Berhampore Circuit House,2024-10-28,,,7331,WS/MP18246/2024-2025/149652-Development of playground,2024-11-25,2000000.0,Physical Inspection,1292,WS/MP18246/2024-2025/149652-Development of playground,2026-08-04,2000000.0,Completed,,,,,,,147000000.0,West Bengal,BAHARAMPUR,,,,2000000.0,,,645.0,,,,,1.3605442176870748,1,1,2000000.0,0.0,0.0,600000.0,233.33333333333334,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9.695072501067838,5.82,Low,0.0,None,No material anomaly signal detected.
,West Bengal,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),ARUP CHAKRABORTY,ARUP CHAKRABORTY,BANKURA,,WS/MP18247/2024,Normal/Others,"Installation of 14 nos. of solar high mast lights at different places of Khalagram, Harmasra, Taldangra and Panchmura Gram Panchayat area under Taldangra Block, District - Bankura",2024-10-02,,,4962,WS/MP18247/2024-2025/145108-Street lights,2024-12-10,4020731.0,Physical Inspection,21776,WS/MP18247/2024-2025/145080-Street lights,2026-08-19,1433240.0,Completed,,,,,,,147000000.0,West Bengal,BANKURA,,,,4020731.0,,,686.0,,,,,2.735191156462585,1,1,4020731.0,0.0,0.0,600000.0,570.1218333333334,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26.65058144220919,15.99,Low,7.5,None,No material anomaly signal detected.
,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),DR. SHARMILA SARKAR,DR SHARMILA SARKAR,BARDHAMAN PURBA(SC),,WS/MP18248/2024,Normal/Others,Solar submersible pump with drinking water facility at Agradwip Union Uchcha Madhyamik Vidyalay,2024-11-08,,,8448,WS/MP18248/2024-2025/151512-Installing community drinking water plants,2025-03-20,599916.0,Sanction,19732,WS/MP18248/2024-2025/152777-Construction of boundary walls of existing public and community buildings,2026-08-11,998439.0,Completed,3926005.0,2026-08-17,SRI BALAJI CONCERN,SRI BALAJI CONCERN,6.0,Payment In-Progress,147000000.0,West Bengal,BARDHAMAN PURBA(SC),,,,599916.0,,,641.0,654.4257862767454,3326089.0,554.4257862767454,-3326089.0,0.4081061224489796,1,2,4641916.0,4653921.0,100.25862165536816,600000.0,-0.013999999999999999,1,3926005.0,3926005.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,40.84089584506629,27.7,Low,22.1,None,expenditure exceeds effective sanctioned amount
,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),DR. SHARMILA SARKAR,DR SHARMILA SARKAR,BARDHAMAN PURBA(SC),,WS/MP18248/2025,Normal/Others,Construction of steel foot bridge (low weight 4 wheeler vehicles can pass)over Joypur canal at Natu GP,2024-11-07,,,8396,WS/MP18248/2025-2026/151435-Construction of foot over bridge (FOB),2025-04-22,4042000.0,Sanction,14076,WS/MP18248/2025-2026/201262-Construction of buildings for training institutions,2026-07-21,998104.0,Completed,727916.0,2026-08-21,MD SAHABAT HOSSAIN,MD SAHABAT HOSSAIN,2.0,Payment In-Progress,147000000.0,West Bengal,BARDHAMAN PURBA(SC),,,,4042000.0,,,621.0,18.008807521029194,-3314084.0,-81.9911924789708,3314084.0,2.7496598639455785,1,2,4641916.0,4653921.0,100.25862165536816,600000.0,573.6666666666666,1,727916.0,727916.0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,1,0,58.176953124656016,34.91,Medium,31.1,None,No material anomaly signal detected.
4840,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),PARTHA BHOWMICK,PARTHA BHOWMICK,BARRACKPUR,WS/MP18249/2025-2026/144807-Construction of community centers and community halls,WS/MP18249/2025,Normal/Others,"Construction of Tin shade for Auditorium of ""Unity Malancha"" (IA- E.O Barrackpore -I Panchyat Samity)",2024-09-30,700000.0,2026-02-24,4763,WS/MP18249/2025-2026/144807-Construction of community centers and community halls,2026-02-24,700000.0,Work Completed,,,,,,,,,,,,147000000.0,West Bengal,BARRACKPUR,,,,700000.0,512.0,,,,,,,0.4761904761904762,1,1,700000.0,0.0,0.0,600000.0,16.666666666666664,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9.844108269094816,5.91,Low,0.0,None,No material anomaly signal detected.
3454,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),SK NURUL ISLAM,SK NURUL ISLAM,BASIRHAT,WS/MP18250/2024-2025/142045-Street lights,WS/MP18250/2024,Normal/Others,Installation of 7nos. of Eletric street light under Kachua G.P & Basirhat II Panchayat Samity. (Sl No.-23 to 27),2024-09-20,1732500.0,2025-01-28,3403,WS/MP18250/2024-2025/142038-Construction of water tanks,2025-03-26,1400000.0,Vendor Identification,2461,WS/MP18250/2024-2025/139002-Construction of water tanks,2026-08-27,1749119.0,Completed,,,,,,,49000000.0,West Bengal,BASIRHAT,,,,1400000.0,130.0,,706.0,,,,,2.857142857142857,1,6,5750000.0,0.0,0.0,600000.0,133.33333333333331,0,0.0,0.0,0,0,,0,0,0,1,0,0,0,0,0,0,1,14,48.41400665748715,34.65,Medium,30.8,Delayed Project,project duration is unusually long
3451,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),SK NURUL ISLAM,SK NURUL ISLAM,BASIRHAT,WS/MP18250/2025-2026/142039-Construction of water tanks,WS/MP18250/2025,Normal/Others,Installation of 3nos. Eletric based water tank and street solar light under Srinagar Matia G.P & Basirhat II Panchayat Samity. (Sl No.-5 to 7),2024-09-20,2660000.0,2026-02-27,2551,WS/MP18250/2025-2026/140433-Street lights,2026-03-06,500000.0,Vendor Identification,18679,WS/MP18250/2025-2026/140436-Street lights,2025-11-03,499639.0,Completed,,,,,,,49000000.0,West Bengal,BASIRHAT,,,,500000.0,525.0,,409.0,,,,,1.0204081632653061,1,6,5750000.0,0.0,0.0,600000.0,-16.666666666666664,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,48.74720967247141,29.25,Low,24.1,None,No material anomaly signal detected.
2587,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),SK NURUL ISLAM,SK NURUL ISLAM,BASIRHAT,WS/MP18250/2026-2027/140437-Development of playground,WS/MP18250/2026,Normal/Others,Development and beautification of Dilip Kumar Memorial Institution Play Ground under Baduria Municipality (SL.No.- 34).,2024-09-12,1000000.0,2026-06-23,2552,WS/MP18250/2026-2027/140435-Street lights,2026-08-14,500000.0,Sanction,,,,,,,,,,,,49000000.0,West Bengal,BASIRHAT,,,,500000.0,649.0,,,,,,,1.0204081632653061,0,6,5750000.0,0.0,0.0,600000.0,-16.666666666666664,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,49.5615961068391,29.74,Low,24.7,None,No material anomaly signal detected.
,West Bengal,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),ADHIKARI SOUMENDU,ADHIKARI SOUMENDU,KANTHI,,WS/MP18252/2024,Normal/Others,Installation of (05) nos. Solar high mast street light at different place of Patashpur -I Block,2024-11-06,,,8181,WS/MP18252/2024-2025/151041-Lighting of public spaces,2025-03-19,1349724.0,Physical Inspection,12006,WS/MP18252/2024-2025/151040-Lighting of public spaces,2026-01-27,1349724.0,Completed,,,,,,,147000000.0,West Bengal,KANTHI,,,,1349724.0,,,447.0,,,,,0.9181795918367347,1,2,3689724.0,0.0,0.0,600000.0,124.95400000000001,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.7992416725607825,1.68,Low,0.0,None,No material anomaly signal detected.
,West Bengal,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),ADHIKARI SOUMENDU,ADHIKARI SOUMENDU,KANTHI,,WS/MP18252/2025,Normal/Others,Installation of (03) nos Solar submersible at different place of Bhagabanpur 1 Block,2024-11-06,,,8183,WS/MP18252/2025-2026/151046-Installing community drinking water plants,2025-09-18,2340000.0,Sanction,19888,WS/MP18252/2025-2026/173911-Providing drains and gutters for public drainage,2026-01-27,263401.0,Completed,,,,,,,147000000.0,West Bengal,KANTHI,,,,2340000.0,,,447.0,,,,,1.5918367346938775,1,2,3689724.0,0.0,0.0,600000.0,290.0,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7.985844716191772,4.79,Low,0.0,None,No material anomaly signal detected.
