work_id,state,ida,mp_name,constituency,work_category,work_description,recommended_amount,effective_sanction_amount,expenditure_amount,amount_disbursed,allocated_amount,work_status,completion_status,effectively_completed,recommended_date,sanction_date,expenditure_date,completion_date,recommendation_to_sanction_days,sanction_to_expenditure_days,project_duration_days,utilization_pct,cost_overrun_amount,cost_deviation_pct,remaining_sanction_amount,vendor_name,vendor_project_count,vendor_total_payment,vendor_average_payment,vendor_mp_count,vendor_state_count,vendor_payment_share_pct,expenditure_transaction_count,calamity_count,calamity_consent_amount,anomaly_count,anomaly_type,ml_anomaly_score,rule_score,risk_score,risk_category,risk_signal_strength,explanation
WS/MP829/2025,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,Normal/Others,Construction of Cold Chain room at Kamalpur Rural Hospital,1500000.0,1500000.0,996658.0,800000.0,147000000.0,Sanction,Completed,1,2024-09-15,2025-06-24,2026-08-19,2026-08-12,282.0,421.0,696.0,66.44386666666666,-503342.0,-33.556133333333335,503342.0,DILSHAN CONSTRUCTION,1,996658.0,996658.0,1,1,100.0,4.0,,,1,None,31.874768842224416,0,19.12,Low,11.4,No material anomaly signal detected.
WS/MP568/2024,Chhattisgarh,DURG(DISTRICT COLLECTOR DURG_IDA),Vijay Baghel,DURG,Normal/Others,Shed Nirman ewam atirikt kaksh nirman,1000000.0,1000000.0,200000.0,1000000.0,147000000.0,Vendor Identification,Completed,1,2024-08-20,2024-08-23,2025-07-15,2025-11-18,3.0,326.0,455.0,20.0,-800000.0,-80.0,800000.0,SARPACH SACHIV GP PADMI,1,200000.0,200000.0,1,1,100.0,1.0,,,0,None,31.789520070745635,0,19.07,Low,11.3,No material anomaly signal detected.
WS/MP18238/2025,Uttar Pradesh,BALLIA(DISTRICT MAGISTRAE BALLIA_IDA),RAMASHANKAR RAJBHAR,SALEMPUR,Normal/Others,Work of interlocking from Vikas Khand Bansdih village Jitoura Patisa Musa Marg to Chandradeep Verma's house,597361.0,600000.0,1692076.0,693320.0,160056927.07,Work partially Completed,Completed,1,2024-10-02,2025-07-16,2026-08-22,2026-08-15,287.0,402.0,682.0,282.01266666666663,1092076.0,182.01266666666666,-1092076.0,Mhatma budh prathmik vidyalaya Musaila Khurd,1,1692076.0,1692076.0,1,1,100.0,10.0,,,2,None,26.399436771019197,8,19.04,Low,11.3,expenditure exceeds effective sanctioned amount
WS/MP18112/2024,Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),BALWANT BASWANT WANKHADE,AMRAVATI(SC),Normal/Others,Construction Of Community Hall At Hirur Purna Ta. Chandur Bazar,1441000.0,700000.0,,800000.0,198293678.0,Physical Inspection,Completed,1,2024-09-27,2024-10-14,,2026-01-17,17.0,,477.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,31.02871571114042,0,18.62,Low,10.8,No material anomaly signal detected.
WS/MP18265/2025,Tamil Nadu,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),M.K. VISHNUPRASAD,CUDDALORE,Normal/Others,"Installation of 9 mts height high mast light Near Poosalikuppam road, Pachai vazhaiamman koil route bus stop.",,450000.0,1899126.0,898954.0,147000000.0,Physical Inspection,Completed,1,2024-11-11,,2026-07-28,2026-01-22,,,437.0,422.02799999999996,1449126.0,322.02799999999996,-1449126.0,TS SEKAR,1,1899126.0,1899126.0,1,1,100.0,1.0,,,1,None,25.204850936768974,8,18.32,Low,10.4,expenditure exceeds effective sanctioned amount
WS/MP526/2025,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Providing Earthen drain from R&B Road (Railway Bridge) to Kamalapuram tank Marava Channel in Gopulapuram Village & GP of Kamalapuram Mandal,,451000.0,2339754.0,388074.0,156430260.11,Physical Inspection,Completed,1,2024-10-08,,2026-08-18,2025-11-28,,,416.0,518.7924611973392,1888754.0,418.79246119733926,-1888754.0,CHINTHAKUNTA MANIGOPALREDDY,1,2339754.0,2339754.0,1,1,100.0,6.0,,,2,None,24.96195624849854,8,18.18,Low,10.2,expenditure exceeds effective sanctioned amount
NA-DEVELOPMENTOFPUBLICPARKS,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,CONSTRUCTION OF BOUNDARY WALL AT PANCHAYAT SAMITI PARK WITHIN SITALKUCHI DEV. BLOCK IN THE DISTRICT OF COOCH BEHAR.,2823486.0,2823486.0,,,168604641.11,,,0,2025-03-07,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,29.972905605761017,0,17.98,Low,10.0,No material anomaly signal detected.
WS/MP643/2025,Madhya Pradesh,Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,chabutra nirman at ward num 17 near pani tanki,,300000.0,1169136.0,700000.0,155690684.77,Vendor Identification,Completed,1,2024-10-09,,2026-08-17,2026-04-17,,,555.0,389.712,869136.0,289.712,-869136.0,gram panchayat bhawsa,1,1169136.0,1169136.0,1,1,100.0,15.0,,,2,None,24.53544975376169,8,17.92,Low,9.9,expenditure exceeds effective sanctioned amount
WS/MP18041/2024,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,Normal/Others,16 miter unchai wale L.E.D. (150*8) high mask light dibra bajar me aek adad adhisthapit karne ki anusansha ki jati hai,850000.0,850000.0,,801197.0,147000000.0,Physical Inspection,Completed,1,2024-09-25,2025-01-18,,2025-07-17,115.0,,295.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,29.417364955970378,0,17.65,Low,9.6,No material anomaly signal detected.
WS/MP18272/2025,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Construction of boundary wall of Murar Ashutosh High School (H.S.),2942147.0,2942147.0,,1148896.0,147000000.0,Physical Inspection,Completed,1,2024-09-25,2025-05-21,,2026-08-18,238.0,,692.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,29.203004022783656,0,17.52,Low,9.4,No material anomaly signal detected.
WS/MP18177/2025,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K E PRAKASH,ERODE,Normal/Others,Construction of New P.D.Shop at Karunkalivalasu area in Kolathupalayam Town Panchayat - 2024-25,,1700000.0,400000.0,1198753.0,147000000.0,Physical Inspection,Completed,1,2024-10-12,,2026-04-16,2025-12-05,,,419.0,23.52941176470588,-1300000.0,-76.47058823529412,1300000.0,QUALITTY ENTERPRISES,1,400000.0,400000.0,1,1,100.0,1.0,,,0,None,29.002196807096105,0,17.4,Low,9.2,No material anomaly signal detected.
WS/MP582/2026,Gujarat,SURAT(DISTRICT COLLECTOR SURAT_IDA),Prabhubhai Nagarbhai Vasava,BARDOLI(ST),Normal/Others,"Divyang Sejalben Rakeshbhai Mistry (resident of Madhi, Taluka Bardoli, District Surat) the work of electric scooter facility, Taluka Bardoli, District Surat",,75000.0,250000.0,,147000000.0,Sanction,,0,2024-10-23,,2026-08-18,,,,,333.33333333333337,175000.0,233.33333333333334,-175000.0,VELACHHA GRAM PANCHAYAT,1,250000.0,250000.0,1,1,100.0,1.0,,,1,None,23.266594895176123,8,17.16,Low,8.9,expenditure exceeds effective sanctioned amount
WS/MP867/2024,West Bengal,KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA),Sudip Bandyopadhyay,KOLKATA UTTAR,Normal/Others,"CONSTRUCTION OF COMMUNITY HALL AT 55, CHAULPATTY ROAD, IN WARD NO. 33, BR- III",,5000000.0,,499004.0,147000000.0,Vendor Identification,Completed,1,2024-11-09,,,2026-03-24,,,500.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,28.526839465470545,0,17.12,Low,8.9,No material anomaly signal detected.
WS/MP761/2025,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Construction of Youth Building near Gandhi statue,400000.0,250000.0,,133694.0,281396355.11,Work Completed,Completed,1,2024-09-05,2025-08-30,,2025-12-01,359.0,,452.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,28.520005093289306,0,17.11,Low,8.9,No material anomaly signal detected.
WS/MP18212/2024,Uttar Pradesh,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),ANAND BHADAURIYA,DHAURAHRA,Trust and Society,Yadukul Shiksha Sewa Samiti Gram Haidarpur Post Gurdhapa District Sitapur dwara Sanchalit Shahid Bhagat Singh P.G. College Haidarpur Hargaon Sitapur m room construction,,1000000.0,,856564.0,147000000.0,Work partially Completed,Completed,1,2024-10-11,,,2026-04-25,,,561.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,27.92504852995806,0,16.76,Low,8.5,No material anomaly signal detected.
WS/MP458/2024,Tamil Nadu,Thoothukkudi(DISTRICT COLLECTOR THOOTHUKUDI_IDA),Kanimozhi Karunanidhi,THOOTHUKKUDI,Normal/Others,Construction of Anganwadi centre at Punnakayal Panchayat in Alwarthirunagari Union,,1749114.0,,1749114.0,147000000.0,Physical Inspection,Completed,1,2024-11-02,,,2025-06-30,,,240.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,27.88779571690444,0,16.73,Low,8.4,No material anomaly signal detected.
WS/MP393/2024,Tamil Nadu,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),Shri Karti P Chidambaram,SIVAGANGA,Normal/Others,"Providing in (MPLADS 2021-22) R.O.Plant near Gowri Vinayagar Kovil, Thambipatti, Thirupathur Town Panchayat",350000.0,499714.0,,849864.0,159049284.11,Physical Inspection,Completed,1,2024-10-04,2024-10-09,,2025-01-25,5.0,,113.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,27.612800739632082,0,16.57,Low,8.2,No material anomaly signal detected.
WS/MP673/2026,Maharashtra,Dharashiv(DISTRICT COLLECTOR OSMANABAD_IDA),Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,Normal/Others,Development of public parks Lahuji Salve Chowk,,750000.0,1978374.0,,184758519.11,Sanction,,0,2024-10-05,,2026-08-25,,,,,263.7832,1228374.0,163.7832,-1228374.0,CHAIRMAN MAHALAXMI MAJUR SAHKARI SANSTHA LTD WANEWADI TAL BARSHI,1,1978374.0,1978374.0,1,1,100.0,3.0,,,2,None,22.093856231666702,8,16.46,Low,8.1,expenditure exceeds effective sanctioned amount
WS/MP745/2026,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K Subbarayan,TIRUPPUR,Normal/Others,"Supply of New Borewell at Ward no.11, K.P.S Street,Shastri Street, Tiruppur Corporation.",1000000.0,1000000.0,,,147000000.0,Physical Inspection,,0,2024-09-03,2026-06-23,,,658.0,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,27.254185350676746,0,16.35,Low,7.9,No material anomaly signal detected.
WS/MP423/2025,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Shri Abhishek Banerjee,DIAMOND HARBOUR,Normal/Others,Ambulance is required for the Gulzarbagh Nizamnagar surrounding area.,900000.0,900000.0,1143503.0,789685.0,147000000.0,Work partially Completed,Completed,1,2024-09-05,2025-09-25,2026-08-25,2026-01-13,385.0,334.0,495.0,127.05588888888887,243503.0,27.05588888888889,-243503.0,SHREYAN CONSTRUCTION,1,1143503.0,1143503.0,1,1,100.0,2.0,,,2,None,21.560686396009626,8,16.14,Low,7.7,expenditure exceeds effective sanctioned amount
WS/MP18247/2024,West Bengal,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),ARUP CHAKRABORTY,BANKURA,Normal/Others,"Installation of 14 nos. of solar high mast lights at different places of Khalagram, Harmasra, Taldangra and Panchmura Gram Panchayat area under Taldangra Block, District - Bankura",,4020731.0,,1433240.0,147000000.0,Physical Inspection,Completed,1,2024-10-02,,,2026-08-19,,,686.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,26.65058144220919,0,15.99,Low,7.5,No material anomaly signal detected.
WS/MP429/2025,Chhattisgarh,KORBA(Collector-Korba),Jyotsna Charandas Mahant,KORBA,Normal/Others,Construction of Common Shed for public at Sahu Mohalla near Sai Mandir. Nagar Panchayat - Chhurikala,250000.0,300000.0,569193.0,197532.0,155153738.11,Work partially Completed,Completed,1,2024-09-26,2025-04-29,2026-08-27,2026-08-10,215.0,485.0,683.0,189.731,269193.0,89.73100000000001,-269193.0,GRAM PANCHAYAT BARIUMRAON,1,569193.0,569193.0,1,1,100.0,3.0,,,2,None,21.301760952607648,8,15.98,Low,7.5,expenditure exceeds effective sanctioned amount
WS/MP18272/2024,West Bengal,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Construction of Boundary wall of Bandwan Mahavidyalaya at Chilla under Bandwan Block.,2988593.0,2988593.0,,574448.0,147000000.0,Physical Inspection,Completed,1,2024-09-25,2025-02-21,,2026-08-06,149.0,,680.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,26.563273248809217,0,15.94,Low,7.4,No material anomaly signal detected.
WS/MP18181/2025,Tamil Nadu,COIMBATORE(DISTRICT COLLECTOR COIMBATORE_IDA),ESWARASAMY K,POLLACHI,Normal/Others,Construction of Passenger Shelter in Reddiyarmadam bus stop at Reddiyarur H/o. S.Nallur Panchayat,,519180.0,781543.0,700000.0,162315106.11,Physical Inspection,Completed,1,2024-11-07,,2026-08-27,2025-12-03,,,391.0,150.5341114834932,262363.0,50.534111483493206,-262363.0,BRINDHA,1,781543.0,781543.0,1,1,100.0,1.0,,,1,None,21.125507014743462,8,15.88,Low,7.4,expenditure exceeds effective sanctioned amount
NA-INSTALLINGCOMMUNITYDRINKINGWATERPLANTS,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Normal/Others,Arsenic free drinking water,150000.0,150000.0,,,147000000.0,,,0,2024-09-15,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,25.854182428543794,0,15.51,Low,6.9,No material anomaly signal detected.
WS/MP18001/2024,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),GM Harish Balayogi,AMALAPURAM(SC),Normal/Others,Construction of OC Community hall at Machara,3507771.0,3507771.0,,11586983.0,147000000.0,Physical Inspection,Completed,1,2024-09-04,2024-11-27,,2026-01-06,84.0,,489.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,25.823035566710907,0,15.49,Low,6.9,No material anomaly signal detected.
WS/MP758/2025,Tamil Nadu,KARUR(DISTRICT COLLECTOR KARUR_IDA),Smt S Jothimani,KARUR,Normal/Others,"Purchase of ECG - (12 Channel), Neonatal Warmer and Crash Cart Equipments for the Government Hospital,Manmangalam,Karur",,137500.0,199966.0,1497456.0,147000000.0,Physical Inspection,Completed,1,2024-10-22,,2026-03-18,2026-03-30,,,524.0,145.42981818181818,62466.0,45.429818181818185,-62466.0,RAMESH,1,199966.0,199966.0,1,1,100.0,1.0,,,1,None,20.410256245641875,8,15.45,Low,6.8,expenditure exceeds effective sanctioned amount
WS/MP858/2024,West Bengal,BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA),Asit Kumar Mal,BOLPUR(SC),Normal/Others,"Installation 4 no highmast light at PAPURI,KHALA AND CHARKALGRAM, Executing Agency will be EO NANOOR PANCHAYAT SAMITY.",1157828.0,997453.0,,998477.0,275694456.74,Physical Inspection,Completed,1,2024-09-27,2024-12-12,,2026-08-21,76.0,,693.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,25.61449093037151,0,15.37,Low,6.7,No material anomaly signal detected.
WS/MP18236/2024,Uttar Pradesh,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),CHHOTELAL,ROBERTSGANJ(SC),Normal/Others,"Construction of a room in Rana Pratap Small Secondary School Lohara Sukrit Sonbhadra, Block Karma",700000.0,176999.0,182650.0,700000.0,147000000.0,Physical Inspection,Completed,1,2024-09-10,2025-03-20,2026-03-23,2026-03-13,191.0,368.0,549.0,103.1926734049345,5651.0,3.192673404934491,-5651.0,ANSH BUILDING MATERIAL,1,182650.0,182650.0,1,1,100.0,2.0,,,2,None,20.244330083182188,8,15.35,Low,6.7,expenditure exceeds effective sanctioned amount
WS/MP18152/2025,Punjab,MOGA(Deputy Commissioner Moga),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of Gym Room and Installation of Fixed multi-gym equipment,800000.0,200000.0,390894.0,90000.0,150850348.15,Physical Inspection,Completed,1,2024-09-16,2025-04-02,2026-08-25,2026-03-11,198.0,510.0,541.0,195.447,190894.0,95.447,-190894.0,Ms AMRIT LAL B K O,1,390894.0,390894.0,1,1,100.0,5.0,,,2,None,20.256846533402342,8,15.35,Low,6.7,expenditure exceeds effective sanctioned amount
WS/MP18065/2024,Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Const./Comp. of Ambedkar Bhawan,1097821.0,1100000.0,,1100000.0,147000000.0,Work Completed,Completed,1,2024-08-16,2024-12-31,,2026-07-22,137.0,,705.0,,,,,,0,0.0,0.0,0,0,,,,,1,Delayed Project,15.949324551701869,14,15.17,Low,6.5,project duration is unusually long
WS/MP18188/2025,Telangana,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),KONDA VISHWESHWAR REDDY,CHELVELLA,Normal/Others,Construction of Underground Drainage from Mulamada Yellareddy House to Ganapuram Ananthareddy House in Pendlimadugu Village of Vikarabad Mandal,,498483.0,1237552.0,106012.0,233721420.96,Physical Inspection,Completed,1,2024-11-08,,2026-08-01,2025-12-02,,,389.0,248.2636318590604,739069.0,148.2636318590604,-739069.0,SRI TIRUMALA ELEVATORS AND ENTERPRISES,1,1237552.0,1237552.0,1,1,100.0,4.0,,,2,None,19.90287322853482,8,15.14,Low,6.4,expenditure exceeds effective sanctioned amount
"NA-PURCHASEOFAMBULANCES(FOUR,THREEANDTWOWHEELERS)",West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Normal/Others,Ambulance,1440000.0,1440000.0,,,147000000.0,,,0,2024-09-15,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,25.16596597108165,0,15.1,Low,6.4,No material anomaly signal detected.
WS/MP18328/2024,Himachal Pradesh,KULLU(DEPUTY COMMISSIONER KULLU_IDA),Kangana Ranaut,MANDI,Normal/Others,"Construction of Asha Mahila Mandal Bhawan Shadabai in GP Mashgan, Development block Bhunter.",300000.0,400000.0,,1500000.0,147000000.0,Vendor Identification,Completed,1,2024-09-28,2025-02-01,,2026-08-18,126.0,,689.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,25.10037919157984,0,15.06,Low,6.3,No material anomaly signal detected.
WS/MP443/2025,Madhya Pradesh,RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA),Rodmal Nagar,RAJGARH,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",387988.0,100000.0,,474678.0,147000000.0,Vendor Identification,Completed,1,2024-09-23,2025-04-21,,2026-04-24,210.0,,578.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,25.0782356989362,0,15.05,Low,6.3,No material anomaly signal detected.
WS/MP598/2025,Himachal Pradesh,SOLAN(DEPUTY COMMISSIONER SOLAN_IDA),Suresh Kumar Kashyap,SHIMLA (SC),Normal/Others,C/o Community Mahila Mandal Bhawan Shamror GP Shamror Executive Agency BDO Solan,,250000.0,800000.0,400000.0,153563957.11,Vendor Identification,Completed,1,2024-10-07,,2026-07-28,2026-08-05,,,667.0,320.0,550000.0,220.00000000000003,-550000.0,Block Development officer Nahan,1,800000.0,800000.0,1,1,100.0,4.0,,,2,None,19.665704796246246,8,15.0,Low,6.2,expenditure exceeds effective sanctioned amount
WS/MP644/2024,Madhya Pradesh,REWA(DISTRICT COLLECTOR REWA_IDA),Janardan Mishra,REWA,Normal/Others,Solar Street Lights,,3663450.0,,1125327.0,147000000.0,Vendor Identification,Completed,1,2024-11-06,,,2025-04-25,,,170.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,24.91289949795126,0,14.95,Low,6.2,No material anomaly signal detected.
WS/MP18048/2025,Chhattisgarh,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),Normal/Others,post matric boys hostel dharampura jagdalpur me sanskritik bhavan nirman karya,,478916.0,1762138.0,537823.0,147000000.0,Physical Inspection,Completed,1,2024-10-17,,2026-07-16,2026-08-05,,,657.0,367.94302132315477,1283222.0,267.94302132315477,-1283222.0,sarpanchgram panchayat gadiya,1,1762138.0,1762138.0,1,1,100.0,5.0,,,2,None,19.426255477500547,8,14.86,Low,6.1,expenditure exceeds effective sanctioned amount
WS/MP18314/2024,Punjab,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,Normal/Others,"Construction of toilets in G.S.S.S (Smart) Handaiya W.no 9, NP Handaiya",300000.0,300000.0,,142700.0,147000000.0,Physical Inspection,Completed,1,2024-09-25,2024-11-29,,2026-03-18,65.0,,539.0,,,,,,0,0.0,0.0,0,0,,,1.0,7500000.0,0,None,24.613572737873568,0,14.77,Low,6.0,No material anomaly signal detected.
WS/MP18031/2025,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs of each school,498748.0,498748.0,1411786.0,989474.0,147000000.0,Physical Inspection,Completed,1,2024-09-25,2025-04-04,2026-08-24,2026-01-14,191.0,507.0,476.0,283.0659972571318,913038.0,183.06599725713187,-913038.0,ASSISTANT ENGINEER BELAGANJ,1,1411786.0,1411786.0,1,1,100.0,2.0,,,2,None,19.268296949772974,8,14.76,Low,5.9,expenditure exceeds effective sanctioned amount
WS/MP18173/2025,Tamil Nadu,TIRUVANNAMALAI(DISTRICT COLLECTOR TIRUVANNAMALAI_IDA),THARANIVENTHAN M S,ARANI,Normal/Others,Construction of Bus Shelter in ST Kudieruppu at Desur Municipality,500000.0,500000.0,,300000.0,168337124.35,Physical Inspection,Completed,1,2024-09-05,2026-01-30,,2026-08-19,512.0,,713.0,,,,,,0,0.0,0.0,0,0,,,,,1,Delayed Project,15.137144070191166,14,14.68,Low,5.9,project duration is unusually long
WS/MP18346/2024,Uttar Pradesh,RAE BARELI(DISTRICT MAGISTRATE RAE BARELI_IDA),RAHUL GANDHI,RAE BARELI,Normal/Others,"Construction of a classroom at Veerangana Jhalkari Bhai Shiksha Niketan, Pure Sukai, Maharajganj, Rae Bareli on the request of Shri Kamlesh Kumar, Manager, Mob-9415344376",500000.0,500000.0,331291.0,19199.0,147000000.0,Sanction,Completed,1,2024-09-22,2025-01-28,2026-01-23,2025-12-22,128.0,360.0,456.0,66.2582,-168709.0,-33.7418,168709.0,Exajoule PVT LTD,1,331291.0,331291.0,1,1,100.0,10.0,,,1,None,24.11064400479714,0,14.47,Low,5.6,No material anomaly signal detected.
WS/MP18263/2025,Karnataka,UDUPI(DEPUTY COMMISSIONER UDUPI_IDA),KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,Normal/Others,"Udupi District, brahmavara taluk, haradi grama panchayath, Bikadi village, ration distribute centre front road development work",,400000.0,774468.0,500000.0,147000000.0,Work Completed,Completed,1,2024-10-29,,2026-08-24,2026-08-19,,,659.0,193.617,374468.0,93.61699999999999,-374468.0,KRIDL BHUSIRI ACCOUNT WORKS,1,774468.0,774468.0,1,1,100.0,3.0,,,2,None,18.69541483270649,8,14.42,Low,5.5,expenditure exceeds effective sanctioned amount
WS/MP18390/2026,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,Construction of CC Road: Kshetr Panchayat - Saidpur Gram Panchayat - Fardiha From Ram Saran's residence to Ramjeet's Residence 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat,,400000.0,599279.0,,220500000.0,Work partially Completed,,1,2024-10-21,,2026-08-24,,,,,149.81975,199279.0,49.81975,-199279.0,BDO Saidpur,1,599279.0,599279.0,1,1,100.0,2.0,,,2,None,18.37089319903878,8,14.22,Low,5.3,expenditure exceeds effective sanctioned amount
WS/MP18133/2025,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,Construction of Community hall at Ramoshi Vasti at Kamathi,,700000.0,2106470.0,,147000000.0,Sanction,,0,2025-01-02,,2026-08-25,,,,,300.9242857142857,1406470.0,200.9242857142857,-1406470.0,Namdev Avinash Nazare,1,2106470.0,2106470.0,1,1,100.0,3.0,,,2,None,18.231115771284177,8,14.14,Low,5.2,expenditure exceeds effective sanctioned amount
WS/MP18257/2024,West Bengal,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),ABHIJIT GANGOPADHYAY,TAMLUK,Normal/Others,"Repairing and upgradation works of the existing school building of Satkalua Primary School, Mouza-Satkalua, Plot No. 247, J.L. No. 96, Pipulberia, Tamluk, Purba Medinipur",797917.0,100000.0,,249733.0,147000000.0,Physical Inspection,Completed,1,2024-09-24,2024-11-22,,2026-08-05,59.0,,680.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,23.230088201805604,0,13.94,Low,4.9,No material anomaly signal detected.
